orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
1397,96,TRANSFER,109.36,2025-05-11T00:00:00Z,False,-1
1360,33,TRANSFER,491.04,2025-05-11T00:00:00Z,False,-1
890,8,TRANSFER,457.72,2025-05-11T00:00:00Z,False,-1
942,116,TRANSFER,341.08,2025-05-11T00:00:00Z,False,-1
817,364,TRANSFER,223.04,2025-05-11T00:00:00Z,False,-1
127,193,TRANSFER,770.87,2025-05-11T00:00:00Z,False,-1
18,53,TRANSFER,828.3,2025-05-11T00:00:00Z,False,-1
631,28,TRANSFER,626.55,2025-05-11T00:00:00Z,False,-1
981,12,TRANSFER,601.08,2025-05-11T00:00:00Z,False,-1
763,312,TRANSFER,787.12,2025-05-11T00:00:00Z,False,-1
662,340,TRANSFER,189.74,2025-05-11T00:00:00Z,True,18
1393,445,TRANSFER,536.53,2025-05-11T00:00:00Z,False,-1
978,296,TRANSFER,563.79,2025-05-11T00:00:00Z,False,-1
1428,52,TRANSFER,110.56,2025-05-11T00:00:00Z,False,-1
949,33,TRANSFER,354.4,2025-05-11T00:00:00Z,False,-1
419,339,TRANSFER,527.43,2025-05-11T00:00:00Z,True,11
911,910,TRANSFER,347.69,2025-05-11T00:00:00Z,False,-1
622,118,TRANSFER,824.56,2025-05-11T00:00:00Z,False,-1
511,333,TRANSFER,414.22,2025-05-11T00:00:00Z,False,-1
831,328,TRANSFER,439.79,2025-05-11T00:00:00Z,True,3
876,27,TRANSFER,247.08,2025-05-11T00:00:00Z,False,-1
31,29,TRANSFER,933.74,2025-05-11T00:00:00Z,False,-1
607,52,TRANSFER,576.5,2025-05-11T00:00:00Z,False,-1
753,1419,TRANSFER,616.12,2025-05-11T00:00:00Z,False,-1
1282,93,TRANSFER,819.94,2025-05-11T00:00:00Z,False,-1
1437,18,TRANSFER,358.19,2025-05-11T00:00:00Z,False,-1
387,50,TRANSFER,493.06,2025-05-11T00:00:00Z,False,-1
875,133,TRANSFER,502.49,2025-05-11T00:00:00Z,False,-1
1403,645,TRANSFER,418.46,2025-05-11T00:00:00Z,False,-1
1334,228,TRANSFER,385.01,2025-05-11T00:00:00Z,False,-1
74,23,TRANSFER,148.58,2025-05-11T00:00:00Z,True,8
881,35,TRANSFER,569.71,2025-05-11T00:00:00Z,False,-1
1362,25,TRANSFER,868.13,2025-05-11T00:00:00Z,False,-1
908,26,TRANSFER,199.47,2025-05-11T00:00:00Z,False,-1
1328,80,TRANSFER,305.12,2025-05-11T00:00:00Z,False,-1
62,249,TRANSFER,847.37,2025-05-11T00:00:00Z,False,-1
915,20,TRANSFER,322.94,2025-05-11T00:00:00Z,False,-1
1389,49,TRANSFER,633.73,2025-05-11T00:00:00Z,False,-1
931,38,TRANSFER,320.18,2025-05-11T00:00:00Z,False,-1
1416,1319,TRANSFER,480.36,2025-05-11T00:00:00Z,False,-1
1329,23,TRANSFER,626.37,2025-05-11T00:00:00Z,False,-1
1329,124,TRANSFER,960.01,2025-05-11T00:00:00Z,False,-1
1406,16,TRANSFER,560.14,2025-05-11T00:00:00Z,False,-1
914,551,TRANSFER,213.89,2025-05-11T00:00:00Z,False,-1
1029,872,TRANSFER,561.8,2025-05-11T00:00:00Z,True,66
810,42,TRANSFER,715.13,2025-05-11T00:00:00Z,False,-1
7,34,TRANSFER,912.04,2025-05-11T00:00:00Z,False,-1
1181,80,TRANSFER,295.95,2025-05-11T00:00:00Z,False,-1
83,62,TRANSFER,332.7,2025-05-11T00:00:00Z,False,-1
1112,116,TRANSFER,694.07,2025-05-11T00:00:00Z,False,-1
928,78,TRANSFER,879.96,2025-05-11T00:00:00Z,False,-1
1363,24,TRANSFER,468.61,2025-05-11T00:00:00Z,False,-1
4,27,TRANSFER,997.07,2025-05-11T00:00:00Z,False,-1
101,29,TRANSFER,474.75,2025-05-11T00:00:00Z,True,14
29,58,TRANSFER,850.05,2025-05-11T00:00:00Z,False,-1
1396,105,TRANSFER,779.2,2025-05-11T00:00:00Z,False,-1
396,18,TRANSFER,799.45,2025-05-11T00:00:00Z,False,-1
59,343,TRANSFER,447.76,2025-05-11T00:00:00Z,False,-1
518,119,TRANSFER,939.96,2025-05-11T00:00:00Z,False,-1
904,65,TRANSFER,426.96,2025-05-11T00:00:00Z,False,-1
919,37,TRANSFER,273.21,2025-05-11T00:00:00Z,False,-1
1310,87,TRANSFER,667.42,2025-05-11T00:00:00Z,False,-1
129,464,TRANSFER,388.84,2025-05-11T00:00:00Z,True,35
129,6,TRANSFER,581.3,2025-05-11T00:00:00Z,False,-1
1339,19,TRANSFER,784.5,2025-05-11T00:00:00Z,False,-1
888,28,TRANSFER,967.25,2025-05-11T00:00:00Z,False,-1
617,41,TRANSFER,605.02,2025-05-11T00:00:00Z,False,-1
1343,29,TRANSFER,721.61,2025-05-11T00:00:00Z,False,-1
1370,36,TRANSFER,625.93,2025-05-11T00:00:00Z,False,-1
654,86,TRANSFER,906.54,2025-05-11T00:00:00Z,False,-1
520,42,TRANSFER,376.13,2025-05-11T00:00:00Z,False,-1
1438,446,TRANSFER,496.95,2025-05-11T00:00:00Z,False,-1
51,226,TRANSFER,666.59,2025-05-11T00:00:00Z,False,-1
1010,1016,TRANSFER,730.87,2025-05-11T00:00:00Z,False,-1
934,19,TRANSFER,849.61,2025-05-11T00:00:00Z,False,-1
865,8,TRANSFER,250.26,2025-05-11T00:00:00Z,False,-1
865,8,TRANSFER,498.05,2025-05-11T00:00:00Z,False,-1
674,881,TRANSFER,434.74,2025-05-11T00:00:00Z,True,54
1215,660,TRANSFER,423.65,2025-05-11T00:00:00Z,True,64
15,25,TRANSFER,924.33,2025-05-11T00:00:00Z,False,-1
1424,745,TRANSFER,166.0,2025-05-11T00:00:00Z,False,-1
640,36,TRANSFER,347.18,2025-05-11T00:00:00Z,False,-1
901,39,TRANSFER,529.8,2025-05-11T00:00:00Z,False,-1
1433,61,TRANSFER,621.29,2025-05-11T00:00:00Z,False,-1
54,31,TRANSFER,860.17,2025-05-11T00:00:00Z,False,-1
1102,14,TRANSFER,110.61,2025-05-11T00:00:00Z,False,-1
293,19,TRANSFER,906.8,2025-05-11T00:00:00Z,False,-1
638,60,TRANSFER,472.7,2025-05-11T00:00:00Z,False,-1
871,56,TRANSFER,710.56,2025-05-11T00:00:00Z,False,-1
918,328,TRANSFER,406.1,2025-05-11T00:00:00Z,False,-1
333,57,TRANSFER,999.95,2025-05-11T00:00:00Z,False,-1
1347,35,TRANSFER,962.98,2025-05-11T00:00:00Z,False,-1
89,463,TRANSFER,521.33,2025-05-11T00:00:00Z,False,-1
1037,1395,TRANSFER,579.43,2025-05-11T00:00:00Z,False,-1
223,38,TRANSFER,926.04,2025-05-11T00:00:00Z,False,-1
403,17,TRANSFER,306.44,2025-05-11T00:00:00Z,False,-1
1422,103,TRANSFER,391.97,2025-05-11T00:00:00Z,False,-1
795,11,TRANSFER,577.44,2025-05-11T00:00:00Z,False,-1
1388,12,TRANSFER,450.59,2025-05-11T00:00:00Z,False,-1
903,1100,TRANSFER,885.15,2025-05-11T00:00:00Z,False,-1
103,14,TRANSFER,913.88,2025-05-11T00:00:00Z,False,-1
812,991,TRANSFER,226.66,2025-05-11T00:00:00Z,False,-1
953,18,TRANSFER,146.58,2025-05-11T00:00:00Z,False,-1
953,39,TRANSFER,941.76,2025-05-11T00:00:00Z,False,-1
1366,133,TRANSFER,561.95,2025-05-11T00:00:00Z,False,-1
897,266,TRANSFER,670.87,2025-05-11T00:00:00Z,False,-1
1381,62,TRANSFER,661.01,2025-05-11T00:00:00Z,False,-1
878,14,TRANSFER,724.06,2025-05-11T00:00:00Z,False,-1
602,33,TRANSFER,955.05,2025-05-11T00:00:00Z,False,-1
401,7,TRANSFER,901.42,2025-05-11T00:00:00Z,False,-1
33,335,TRANSFER,615.02,2025-05-11T00:00:00Z,False,-1
1150,300,TRANSFER,176.61,2025-05-11T00:00:00Z,False,-1
122,312,TRANSFER,826.13,2025-05-11T00:00:00Z,False,-1
1344,1376,TRANSFER,564.74,2025-05-11T00:00:00Z,False,-1
1409,19,TRANSFER,162.65,2025-05-11T00:00:00Z,False,-1
1412,40,TRANSFER,821.0,2025-05-11T00:00:00Z,False,-1
398,251,TRANSFER,281.23,2025-05-11T00:00:00Z,False,-1
970,9,TRANSFER,860.38,2025-05-11T00:00:00Z,False,-1
389,3,TRANSFER,729.74,2025-05-11T00:00:00Z,False,-1
975,33,TRANSFER,762.62,2025-05-11T00:00:00Z,False,-1
1415,52,TRANSFER,275.25,2025-05-11T00:00:00Z,False,-1
664,239,TRANSFER,653.7,2025-05-11T00:00:00Z,False,-1
382,11,TRANSFER,163.75,2025-05-11T00:00:00Z,False,-1
1383,90,TRANSFER,554.46,2025-05-11T00:00:00Z,False,-1
620,111,TRANSFER,245.22,2025-05-11T00:00:00Z,False,-1
619,981,TRANSFER,976.05,2025-05-11T00:00:00Z,False,-1
95,33,TRANSFER,836.72,2025-05-11T00:00:00Z,False,-1
119,57,TRANSFER,871.22,2025-05-11T00:00:00Z,False,-1
1198,25,TRANSFER,850.7,2025-05-11T00:00:00Z,False,-1
405,66,TRANSFER,152.5,2025-05-11T00:00:00Z,False,-1
514,130,TRANSFER,763.69,2025-05-11T00:00:00Z,False,-1
1322,665,TRANSFER,972.89,2025-05-11T00:00:00Z,False,-1
224,24,TRANSFER,459.39,2025-05-11T00:00:00Z,False,-1
1377,32,TRANSFER,311.17,2025-05-11T00:00:00Z,False,-1
644,40,TRANSFER,602.26,2025-05-11T00:00:00Z,False,-1
1117,336,TRANSFER,242.93,2025-05-11T00:00:00Z,False,-1
1418,68,TRANSFER,632.86,2025-05-12T00:00:00Z,False,-1
106,13,TRANSFER,554.06,2025-05-12T00:00:00Z,False,-1
897,266,TRANSFER,966.93,2025-05-12T00:00:00Z,False,-1
1319,304,TRANSFER,394.79,2025-05-12T00:00:00Z,False,-1
624,11,TRANSFER,460.44,2025-05-12T00:00:00Z,False,-1
1360,278,TRANSFER,894.29,2025-05-12T00:00:00Z,False,-1
345,16,TRANSFER,526.92,2025-05-12T00:00:00Z,False,-1
604,120,TRANSFER,510.13,2025-05-12T00:00:00Z,False,-1
604,29,TRANSFER,871.36,2025-05-12T00:00:00Z,False,-1
1038,16,TRANSFER,658.46,2025-05-12T00:00:00Z,False,-1
116,29,TRANSFER,456.26,2025-05-12T00:00:00Z,False,-1
229,65,TRANSFER,763.38,2025-05-12T00:00:00Z,False,-1
1434,62,TRANSFER,922.4,2025-05-12T00:00:00Z,False,-1
497,40,TRANSFER,390.24,2025-05-12T00:00:00Z,False,-1
869,62,TRANSFER,913.67,2025-05-12T00:00:00Z,False,-1
869,62,TRANSFER,355.18,2025-05-12T00:00:00Z,False,-1
621,246,TRANSFER,982.3,2025-05-12T00:00:00Z,False,-1
972,29,TRANSFER,171.59,2025-05-12T00:00:00Z,False,-1
91,260,TRANSFER,851.57,2025-05-12T00:00:00Z,False,-1
67,329,TRANSFER,842.03,2025-05-12T00:00:00Z,False,-1
70,482,TRANSFER,685.6,2025-05-12T00:00:00Z,False,-1
371,118,TRANSFER,101.71,2025-05-12T00:00:00Z,True,22
29,58,TRANSFER,778.63,2025-05-12T00:00:00Z,False,-1
128,655,TRANSFER,171.48,2025-05-12T00:00:00Z,False,-1
1307,68,TRANSFER,564.75,2025-05-12T00:00:00Z,False,-1
620,10,TRANSFER,250.5,2025-05-12T00:00:00Z,False,-1
1336,13,TRANSFER,994.72,2025-05-12T00:00:00Z,False,-1
386,23,TRANSFER,963.93,2025-05-12T00:00:00Z,False,-1
123,26,TRANSFER,537.2,2025-05-12T00:00:00Z,False,-1
1274,11,TRANSFER,976.1,2025-05-12T00:00:00Z,False,-1
82,17,TRANSFER,238.86,2025-05-12T00:00:00Z,False,-1
1364,70,TRANSFER,935.32,2025-05-12T00:00:00Z,False,-1
341,154,TRANSFER,808.16,2025-05-12T00:00:00Z,False,-1
280,19,TRANSFER,519.93,2025-05-12T00:00:00Z,False,-1
966,481,TRANSFER,985.33,2025-05-12T00:00:00Z,False,-1
934,12,TRANSFER,553.06,2025-05-12T00:00:00Z,False,-1
101,896,TRANSFER,432.19,2025-05-12T00:00:00Z,False,-1
1326,21,TRANSFER,385.61,2025-05-12T00:00:00Z,False,-1
1398,674,TRANSFER,895.96,2025-05-12T00:00:00Z,False,-1
27,30,TRANSFER,606.02,2025-05-12T00:00:00Z,False,-1
1149,264,TRANSFER,452.75,2025-05-12T00:00:00Z,False,-1
1419,29,TRANSFER,162.56,2025-05-12T00:00:00Z,False,-1
1335,39,TRANSFER,465.81,2025-05-12T00:00:00Z,False,-1
776,59,TRANSFER,496.21,2025-05-12T00:00:00Z,False,-1
1441,60,TRANSFER,133.27,2025-05-12T00:00:00Z,False,-1
98,343,TRANSFER,504.96,2025-05-12T00:00:00Z,False,-1
170,327,TRANSFER,459.77,2025-05-12T00:00:00Z,True,16
327,34,TRANSFER,521.6,2025-05-12T00:00:00Z,False,-1
1316,132,TRANSFER,787.45,2025-05-12T00:00:00Z,False,-1
72,8,TRANSFER,166.71,2025-05-12T00:00:00Z,False,-1
216,67,TRANSFER,675.71,2025-05-12T00:00:00Z,False,-1
1423,914,TRANSFER,481.81,2025-05-12T00:00:00Z,False,-1
1399,1124,TRANSFER,462.72,2025-05-12T00:00:00Z,True,66
45,61,TRANSFER,742.95,2025-05-12T00:00:00Z,False,-1
45,61,TRANSFER,378.05,2025-05-12T00:00:00Z,False,-1
279,13,TRANSFER,504.45,2025-05-12T00:00:00Z,False,-1
378,1033,TRANSFER,461.48,2025-05-12T00:00:00Z,False,-1
133,157,TRANSFER,111.34,2025-05-12T00:00:00Z,False,-1
394,32,TRANSFER,528.17,2025-05-12T00:00:00Z,False,-1
894,12,TRANSFER,622.12,2025-05-12T00:00:00Z,False,-1
294,41,TRANSFER,146.07,2025-05-12T00:00:00Z,False,-1
1374,32,TRANSFER,152.76,2025-05-12T00:00:00Z,False,-1
1407,28,TRANSFER,918.8,2025-05-12T00:00:00Z,False,-1
1407,28,TRANSFER,749.23,2025-05-12T00:00:00Z,False,-1
656,25,TRANSFER,865.34,2025-05-12T00:00:00Z,False,-1
89,463,TRANSFER,560.22,2025-05-12T00:00:00Z,False,-1
909,19,TRANSFER,459.3,2025-05-12T00:00:00Z,False,-1
909,157,TRANSFER,668.41,2025-05-12T00:00:00Z,False,-1
1431,20,TRANSFER,689.41,2025-05-12T00:00:00Z,False,-1
635,10,TRANSFER,776.12,2025-05-12T00:00:00Z,False,-1
1415,1412,TRANSFER,422.99,2025-05-12T00:00:00Z,False,-1
876,25,TRANSFER,233.8,2025-05-12T00:00:00Z,False,-1
901,35,TRANSFER,443.61,2025-05-12T00:00:00Z,False,-1
388,51,TRANSFER,998.66,2025-05-12T00:00:00Z,False,-1
617,41,TRANSFER,835.39,2025-05-12T00:00:00Z,False,-1
617,85,TRANSFER,243.31,2025-05-12T00:00:00Z,False,-1
228,8,TRANSFER,541.88,2025-05-12T00:00:00Z,False,-1
1151,18,TRANSFER,710.56,2025-05-12T00:00:00Z,False,-1
25,957,TRANSFER,327.72,2025-05-12T00:00:00Z,False,-1
882,33,TRANSFER,987.77,2025-05-12T00:00:00Z,False,-1
526,17,TRANSFER,989.23,2025-05-12T00:00:00Z,False,-1
68,291,TRANSFER,846.83,2025-05-12T00:00:00Z,False,-1
1387,346,TRANSFER,422.14,2025-05-12T00:00:00Z,False,-1
78,21,TRANSFER,175.26,2025-05-12T00:00:00Z,False,-1
1370,5,TRANSFER,780.95,2025-05-12T00:00:00Z,False,-1
58,23,TRANSFER,900.94,2025-05-12T00:00:00Z,False,-1
1337,54,TRANSFER,947.53,2025-05-12T00:00:00Z,False,-1
1073,1440,TRANSFER,479.93,2025-05-12T00:00:00Z,True,54
759,62,TRANSFER,831.22,2025-05-12T00:00:00Z,False,-1
940,24,TRANSFER,297.52,2025-05-12T00:00:00Z,False,-1
1300,1364,TRANSFER,908.43,2025-05-12T00:00:00Z,False,-1
1413,54,TRANSFER,515.07,2025-05-12T00:00:00Z,False,-1
1,26,TRANSFER,920.63,2025-05-12T00:00:00Z,False,-1
662,14,TRANSFER,778.78,2025-05-12T00:00:00Z,False,-1
919,37,TRANSFER,351.92,2025-05-12T00:00:00Z,False,-1
325,6,TRANSFER,473.72,2025-05-12T00:00:00Z,False,-1
107,118,TRANSFER,577.05,2025-05-12T00:00:00Z,False,-1
326,21,TRANSFER,523.57,2025-05-12T00:00:00Z,False,-1
284,24,TRANSFER,336.65,2025-05-12T00:00:00Z,False,-1
1401,133,TRANSFER,395.89,2025-05-12T00:00:00Z,False,-1
1401,67,TRANSFER,877.79,2025-05-12T00:00:00Z,False,-1
938,10,TRANSFER,893.35,2025-05-12T00:00:00Z,False,-1
938,10,TRANSFER,677.31,2025-05-12T00:00:00Z,False,-1
69,8,TRANSFER,530.09,2025-05-12T00:00:00Z,False,-1
71,43,TRANSFER,641.96,2025-05-12T00:00:00Z,False,-1
1141,24,TRANSFER,787.5,2025-05-12T00:00:00Z,False,-1
63,116,TRANSFER,214.0,2025-05-12T00:00:00Z,False,-1
404,27,TRANSFER,754.74,2025-05-12T00:00:00Z,False,-1
99,18,TRANSFER,247.69,2025-05-12T00:00:00Z,False,-1
920,144,TRANSFER,760.67,2025-05-12T00:00:00Z,False,-1
947,21,TRANSFER,964.08,2025-05-12T00:00:00Z,False,-1
807,24,TRANSFER,779.64,2025-05-12T00:00:00Z,False,-1
1301,51,TRANSFER,968.15,2025-05-12T00:00:00Z,False,-1
964,8,TRANSFER,509.65,2025-05-12T00:00:00Z,False,-1
964,111,TRANSFER,731.92,2025-05-12T00:00:00Z,False,-1
1388,12,TRANSFER,235.24,2025-05-12T00:00:00Z,False,-1
1166,15,TRANSFER,363.79,2025-05-12T00:00:00Z,False,-1
605,13,TRANSFER,388.23,2025-05-12T00:00:00Z,False,-1
1396,8,TRANSFER,136.74,2025-05-12T00:00:00Z,False,-1
951,165,TRANSFER,193.66,2025-05-12T00:00:00Z,False,-1
1369,173,TRANSFER,455.72,2025-05-12T00:00:00Z,False,-1
1195,953,TRANSFER,831.38,2025-05-12T00:00:00Z,False,-1
1351,23,TRANSFER,369.09,2025-05-12T00:00:00Z,False,-1
32,44,TRANSFER,524.79,2025-05-12T00:00:00Z,False,-1
814,28,TRANSFER,162.14,2025-05-12T00:00:00Z,False,-1
1340,76,TRANSFER,814.3,2025-05-12T00:00:00Z,False,-1
892,20,TRANSFER,313.53,2025-05-12T00:00:00Z,False,-1
1035,44,TRANSFER,486.54,2025-05-12T00:00:00Z,False,-1
30,107,TRANSFER,150.5,2025-05-12T00:00:00Z,False,-1
1411,182,TRANSFER,160.52,2025-05-12T00:00:00Z,False,-1
1411,397,TRANSFER,445.43,2025-05-12T00:00:00Z,False,-1
1131,715,TRANSFER,409.0,2025-05-12T00:00:00Z,False,-1
132,32,TRANSFER,116.56,2025-05-12T00:00:00Z,False,-1
1440,19,TRANSFER,267.0,2025-05-12T00:00:00Z,False,-1
1408,10,TRANSFER,953.1,2025-05-12T00:00:00Z,False,-1
1408,21,TRANSFER,726.64,2025-05-12T00:00:00Z,False,-1
83,62,TRANSFER,637.46,2025-05-12T00:00:00Z,False,-1
787,24,TRANSFER,946.27,2025-05-12T00:00:00Z,False,-1
744,25,TRANSFER,200.71,2025-05-12T00:00:00Z,False,-1
1362,25,TRANSFER,139.86,2025-05-12T00:00:00Z,False,-1
1362,21,TRANSFER,799.23,2025-05-12T00:00:00Z,False,-1
1371,5,TRANSFER,215.42,2025-05-12T00:00:00Z,False,-1
339,247,TRANSFER,199.86,2025-05-12T00:00:00Z,False,-1
1012,29,TRANSFER,689.81,2025-05-12T00:00:00Z,False,-1
954,19,TRANSFER,587.59,2025-05-12T00:00:00Z,False,-1
521,52,TRANSFER,785.4,2025-05-12T00:00:00Z,False,-1
981,29,TRANSFER,559.85,2025-05-12T00:00:00Z,False,-1
1402,58,TRANSFER,368.3,2025-05-12T00:00:00Z,False,-1
956,39,TRANSFER,339.46,2025-05-12T00:00:00Z,False,-1
384,58,TRANSFER,671.26,2025-05-12T00:00:00Z,False,-1
939,41,TRANSFER,228.05,2025-05-12T00:00:00Z,False,-1
639,101,TRANSFER,468.9,2025-05-12T00:00:00Z,False,-1
1331,38,TRANSFER,633.17,2025-05-12T00:00:00Z,False,-1
507,149,TRANSFER,893.9,2025-05-12T00:00:00Z,False,-1
90,35,TRANSFER,412.63,2025-05-12T00:00:00Z,False,-1
1322,242,TRANSFER,560.28,2025-05-12T00:00:00Z,False,-1
1414,41,TRANSFER,446.47,2025-05-12T00:00:00Z,False,-1
1414,41,TRANSFER,890.34,2025-05-12T00:00:00Z,False,-1
131,101,TRANSFER,990.16,2025-05-12T00:00:00Z,False,-1
8,154,TRANSFER,600.12,2025-05-12T00:00:00Z,False,-1
1339,19,TRANSFER,414.76,2025-05-12T00:00:00Z,False,-1
276,120,TRANSFER,570.19,2025-05-12T00:00:00Z,False,-1
931,38,TRANSFER,600.09,2025-05-12T00:00:00Z,False,-1
896,101,TRANSFER,837.13,2025-05-12T00:00:00Z,False,-1
765,20,TRANSFER,433.62,2025-05-12T00:00:00Z,False,-1
651,1,TRANSFER,647.53,2025-05-12T00:00:00Z,False,-1
348,39,TRANSFER,385.43,2025-05-12T00:00:00Z,False,-1
114,85,TRANSFER,646.33,2025-05-12T00:00:00Z,True,44
867,40,TRANSFER,458.24,2025-05-12T00:00:00Z,False,-1
1104,15,TRANSFER,971.26,2025-05-12T00:00:00Z,False,-1
760,15,TRANSFER,604.55,2025-05-12T00:00:00Z,False,-1
55,346,TRANSFER,848.6,2025-05-12T00:00:00Z,False,-1
1001,11,TRANSFER,287.35,2025-05-12T00:00:00Z,False,-1
982,15,TRANSFER,742.88,2025-05-12T00:00:00Z,False,-1
1191,27,TRANSFER,642.04,2025-05-12T00:00:00Z,False,-1
610,38,TRANSFER,717.87,2025-05-12T00:00:00Z,False,-1
1399,34,TRANSFER,129.69,2025-05-12T00:00:00Z,False,-1
1002,349,TRANSFER,975.52,2025-05-12T00:00:00Z,False,-1
23,175,TRANSFER,782.33,2025-05-12T00:00:00Z,False,-1
391,84,TRANSFER,925.38,2025-05-12T00:00:00Z,False,-1
93,19,TRANSFER,904.83,2025-05-12T00:00:00Z,False,-1
743,1179,TRANSFER,561.37,2025-05-12T00:00:00Z,True,60
110,530,TRANSFER,578.17,2025-05-12T00:00:00Z,True,60
40,455,TRANSFER,659.03,2025-05-12T00:00:00Z,False,-1
95,284,TRANSFER,762.08,2025-05-12T00:00:00Z,True,32
1129,62,TRANSFER,684.37,2025-05-12T00:00:00Z,False,-1
1043,26,TRANSFER,370.75,2025-05-12T00:00:00Z,False,-1
903,1100,TRANSFER,996.53,2025-05-12T00:00:00Z,False,-1
1318,18,TRANSFER,274.48,2025-05-12T00:00:00Z,False,-1
401,43,TRANSFER,301.03,2025-05-12T00:00:00Z,False,-1
401,43,TRANSFER,156.15,2025-05-12T00:00:00Z,False,-1
401,19,TRANSFER,936.2,2025-05-12T00:00:00Z,False,-1
975,54,TRANSFER,290.48,2025-05-12T00:00:00Z,False,-1
1293,15,TRANSFER,974.19,2025-05-12T00:00:00Z,False,-1
868,13,TRANSFER,617.52,2025-05-12T00:00:00Z,False,-1
108,21,TRANSFER,968.49,2025-05-12T00:00:00Z,False,-1
1435,14,TRANSFER,302.27,2025-05-12T00:00:00Z,False,-1
541,18,TRANSFER,935.41,2025-05-12T00:00:00Z,False,-1
385,6,TRANSFER,124.17,2025-05-12T00:00:00Z,False,-1
1400,159,TRANSFER,491.06,2025-05-12T00:00:00Z,False,-1
1438,446,TRANSFER,545.35,2025-05-12T00:00:00Z,False,-1
790,53,TRANSFER,702.07,2025-05-12T00:00:00Z,False,-1
57,139,TRANSFER,341.47,2025-05-12T00:00:00Z,False,-1
1436,72,TRANSFER,808.21,2025-05-12T00:00:00Z,False,-1
1425,14,TRANSFER,823.34,2025-05-12T00:00:00Z,False,-1
285,26,TRANSFER,537.24,2025-05-12T00:00:00Z,False,-1
1416,175,TRANSFER,982.66,2025-05-12T00:00:00Z,False,-1
50,41,TRANSFER,855.22,2025-05-12T00:00:00Z,False,-1
50,41,TRANSFER,789.8,2025-05-12T00:00:00Z,False,-1
600,361,TRANSFER,209.91,2025-05-12T00:00:00Z,False,-1
929,34,TRANSFER,262.2,2025-05-12T00:00:00Z,False,-1
134,40,TRANSFER,573.83,2025-05-12T00:00:00Z,False,-1
627,446,TRANSFER,488.4,2025-05-12T00:00:00Z,False,-1
627,699,TRANSFER,763.39,2025-05-12T00:00:00Z,False,-1
755,7,TRANSFER,262.2,2025-05-12T00:00:00Z,False,-1
20,24,TRANSFER,320.32,2025-05-12T00:00:00Z,False,-1
1410,1385,TRANSFER,303.86,2025-05-12T00:00:00Z,False,-1
1432,151,TRANSFER,166.89,2025-05-12T00:00:00Z,False,-1
1432,841,TRANSFER,699.81,2025-05-12T00:00:00Z,False,-1
1172,119,TRANSFER,302.77,2025-05-12T00:00:00Z,False,-1
917,25,TRANSFER,547.83,2025-05-12T00:00:00Z,False,-1
1134,42,TRANSFER,709.06,2025-05-12T00:00:00Z,False,-1
100,717,TRANSFER,829.7,2025-05-12T00:00:00Z,False,-1
614,40,TRANSFER,835.73,2025-05-13T00:00:00Z,False,-1
79,987,TRANSFER,925.07,2025-05-13T00:00:00Z,False,-1
24,63,TRANSFER,607.07,2025-05-13T00:00:00Z,False,-1
100,717,TRANSFER,687.06,2025-05-13T00:00:00Z,False,-1
394,9,TRANSFER,104.49,2025-05-13T00:00:00Z,True,0
1102,14,TRANSFER,922.8,2025-05-13T00:00:00Z,False,-1
611,182,TRANSFER,646.17,2025-05-13T00:00:00Z,False,-1
1327,53,TRANSFER,250.6,2025-05-13T00:00:00Z,False,-1
1327,53,TRANSFER,261.78,2025-05-13T00:00:00Z,False,-1
110,33,TRANSFER,204.69,2025-05-13T00:00:00Z,False,-1
527,72,TRANSFER,426.63,2025-05-13T00:00:00Z,False,-1
124,337,TRANSFER,150.03,2025-05-13T00:00:00Z,False,-1
60,1228,TRANSFER,641.73,2025-05-13T00:00:00Z,False,-1
510,739,TRANSFER,710.02,2025-05-13T00:00:00Z,False,-1
920,84,TRANSFER,737.55,2025-05-13T00:00:00Z,False,-1
1385,1410,TRANSFER,471.06,2025-05-13T00:00:00Z,False,-1
1353,30,TRANSFER,903.67,2025-05-13T00:00:00Z,False,-1
632,116,TRANSFER,630.48,2025-05-13T00:00:00Z,False,-1
632,7,TRANSFER,411.7,2025-05-13T00:00:00Z,False,-1
398,12,TRANSFER,444.04,2025-05-13T00:00:00Z,False,-1
398,12,TRANSFER,240.27,2025-05-13T00:00:00Z,False,-1
1168,10,TRANSFER,196.56,2025-05-13T00:00:00Z,False,-1
1173,66,TRANSFER,180.21,2025-05-13T00:00:00Z,False,-1
980,315,TRANSFER,978.38,2025-05-13T00:00:00Z,False,-1
1286,17,TRANSFER,997.97,2025-05-13T00:00:00Z,False,-1
1319,304,TRANSFER,519.74,2025-05-13T00:00:00Z,False,-1
1348,36,TRANSFER,249.66,2025-05-13T00:00:00Z,False,-1
82,17,TRANSFER,207.36,2025-05-13T00:00:00Z,False,-1
1276,698,TRANSFER,338.97,2025-05-13T00:00:00Z,False,-1
295,8,TRANSFER,749.18,2025-05-13T00:00:00Z,False,-1
1188,36,TRANSFER,145.18,2025-05-13T00:00:00Z,False,-1
212,30,TRANSFER,365.79,2025-05-13T00:00:00Z,False,-1
998,89,TRANSFER,957.26,2025-05-13T00:00:00Z,False,-1
935,486,TRANSFER,950.41,2025-05-13T00:00:00Z,True,71
1306,478,TRANSFER,471.48,2025-05-13T00:00:00Z,False,-1
1283,135,TRANSFER,522.35,2025-05-13T00:00:00Z,False,-1
